year,species,species_latin,how_many_counted,total_hours,how_many_counted_by_hour
2019,"Least Grebe",Tachybaptus dominicus,6,182,0.03296703296703297
1994,"Pied-billed Grebe",Podilymbus podiceps,2,184,0.010869565217391304
1995,"Pied-billed Grebe",Podilymbus podiceps,12,190,0.06315789473684211
1996,"Pied-billed Grebe",Podilymbus podiceps,3,310,0.00967741935483871
1997,"Pied-billed Grebe",Podilymbus podiceps,4,218,0.01834862385321101
1998,"Pied-billed Grebe",Podilymbus podiceps,2,145,0.013793103448275862
1999,"Pied-billed Grebe",Podilymbus podiceps,2,147,0.013605442176870748
2000,"Pied-billed Grebe",Podilymbus podiceps,2,164,0.012195121951219513
2001,"Pied-billed Grebe",Podilymbus podiceps,0,257,0
2002,"Pied-billed Grebe",Podilymbus podiceps,0,241,0
2003,"Pied-billed Grebe",Podilymbus podiceps,0,236,0
2004,"Pied-billed Grebe",Podilymbus podiceps,1,200,0.005
2005,"Pied-billed Grebe",Podilymbus podiceps,0,177,0
2006,"Pied-billed Grebe",Podilymbus podiceps,0,236.5,0
2007,"Pied-billed Grebe",Podilymbus podiceps,0,326,0
2008,"Pied-billed Grebe",Podilymbus podiceps,0,251,0
2009,"Pied-billed Grebe",Podilymbus podiceps,0,252,0
2010,"Pied-billed Grebe",Podilymbus podiceps,0,198,0
2011,"Pied-billed Grebe",Podilymbus podiceps,0,170,0
2012,"Pied-billed Grebe",Podilymbus podiceps,0,100.5,0
2013,"Pied-billed Grebe",Podilymbus podiceps,0,169.75,0
2014,"Pied-billed Grebe",Podilymbus podiceps,0,265.5,0
2015,"Pied-billed Grebe",Podilymbus podiceps,0,162.5,0
2016,"Pied-billed Grebe",Podilymbus podiceps,0,NA,NA
2017,"Pied-billed Grebe",Podilymbus podiceps,0,78.8,0
2018,"Pied-billed Grebe",Podilymbus podiceps,0,175.75,0
2019,"Pied-billed Grebe",Podilymbus podiceps,0,182,0
1994,"Wood Stork",Mycteria americana,0,184,0
1995,"Wood Stork",Mycteria americana,0,190,0
1996,"Wood Stork",Mycteria americana,0,310,0
1997,"Wood Stork",Mycteria americana,0,218,0
1998,"Wood Stork",Mycteria americana,0,145,0
1999,"Wood Stork",Mycteria americana,0,147,0
2000,"Wood Stork",Mycteria americana,0,164,0
2001,"Wood Stork",Mycteria americana,0,257,0
2002,"Wood Stork",Mycteria americana,0,241,0
2003,"Wood Stork",Mycteria americana,0,236,0
2004,"Wood Stork",Mycteria americana,0,200,0
2005,"Wood Stork",Mycteria americana,0,177,0
2006,"Wood Stork",Mycteria americana,0,236.5,0
2007,"Wood Stork",Mycteria americana,0,326,0
2008,"Wood Stork",Mycteria americana,0,251,0
2009,"Wood Stork",Mycteria americana,0,252,0
2010,"Wood Stork",Mycteria americana,0,198,0
2011,"Wood Stork",Mycteria americana,0,170,0
2012,"Wood Stork",Mycteria americana,0,100.5,0
2013,"Wood Stork",Mycteria americana,0,169.75,0
2014,"Wood Stork",Mycteria americana,0,265.5,0
2015,"Wood Stork",Mycteria americana,1,162.5,0.006153846153846154
2016,"Wood Stork",Mycteria americana,0,NA,NA
2017,"Wood Stork",Mycteria americana,0,78.8,0
2018,"Wood Stork",Mycteria americana,0,175.75,0
2019,"Wood Stork",Mycteria americana,0,182,0
1994,"Magnificent Frigatebird",Fregata magnificens,0,184,0
1995,"Magnificent Frigatebird",Fregata magnificens,1,190,0.005263157894736842
1996,"Magnificent Frigatebird",Fregata magnificens,2,310,0.0064516129032258064
1997,"Magnificent Frigatebird",Fregata magnificens,0,218,0
1998,"Magnificent Frigatebird",Fregata magnificens,0,145,0
1999,"Magnificent Frigatebird",Fregata magnificens,0,147,0
2000,"Magnificent Frigatebird",Fregata magnificens,0,164,0
2001,"Magnificent Frigatebird",Fregata magnificens,0,257,0
2002,"Magnificent Frigatebird",Fregata magnificens,1,241,0.004149377593360996
2003,"Magnificent Frigatebird",Fregata magnificens,0,236,0
2004,"Magnificent Frigatebird",Fregata magnificens,0,200,0
2005,"Magnificent Frigatebird",Fregata magnificens,1,177,0.005649717514124294
2006,"Magnificent Frigatebird",Fregata magnificens,0,236.5,0
2007,"Magnificent Frigatebird",Fregata magnificens,0,326,0
2008,"Magnificent Frigatebird",Fregata magnificens,0,251,0
2009,"Magnificent Frigatebird",Fregata magnificens,0,252,0
2010,"Magnificent Frigatebird",Fregata magnificens,0,198,0
2011,"Magnificent Frigatebird",Fregata magnificens,0,170,0
2012,"Magnificent Frigatebird",Fregata magnificens,0,100.5,0
2013,"Magnificent Frigatebird",Fregata magnificens,0,169.75,0
2014,"Magnificent Frigatebird",Fregata magnificens,0,265.5,0
2015,"Magnificent Frigatebird",Fregata magnificens,0,162.5,0
2016,"Magnificent Frigatebird",Fregata magnificens,0,NA,NA
2017,"Magnificent Frigatebird",Fregata magnificens,0,78.8,0
2018,"Magnificent Frigatebird",Fregata magnificens,0,175.75,0
2019,"Magnificent Frigatebird",Fregata magnificens,1,182,0.005494505494505495
1994,"Neotropic Cormorant",Phalacrocorax brasilianus,2,184,0.010869565217391304
1995,"Neotropic Cormorant",Phalacrocorax brasilianus,2,190,0.010526315789473684
1996,"Neotropic Cormorant",Phalacrocorax brasilianus,1,310,0.0032258064516129032
1997,"Neotropic Cormorant",Phalacrocorax brasilianus,0,218,0
1998,"Neotropic Cormorant",Phalacrocorax brasilianus,1,145,0.006896551724137931
1999,"Neotropic Cormorant",Phalacrocorax brasilianus,0,147,0
2000,"Neotropic Cormorant",Phalacrocorax brasilianus,0,164,0
2001,"Neotropic Cormorant",Phalacrocorax brasilianus,0,257,0
2002,"Neotropic Cormorant",Phalacrocorax brasilianus,0,241,0
2003,"Neotropic Cormorant",Phalacrocorax brasilianus,2,236,0.00847457627118644
2004,"Neotropic Cormorant",Phalacrocorax brasilianus,1,200,0.005
2005,"Neotropic Cormorant",Phalacrocorax brasilianus,1,177,0.005649717514124294
2006,"Neotropic Cormorant",Phalacrocorax brasilianus,0,236.5,0
2007,"Neotropic Cormorant",Phalacrocorax brasilianus,0,326,0
2008,"Neotropic Cormorant",Phalacrocorax brasilianus,0,251,0
2009,"Neotropic Cormorant",Phalacrocorax brasilianus,0,252,0
2010,"Neotropic Cormorant",Phalacrocorax brasilianus,0,198,0
2011,"Neotropic Cormorant",Phalacrocorax brasilianus,0,170,0
2012,"Neotropic Cormorant",Phalacrocorax brasilianus,0,100.5,0
2013,"Neotropic Cormorant",Phalacrocorax brasilianus,0,169.75,0
2014,"Neotropic Cormorant",Phalacrocorax brasilianus,0,265.5,0
2015,"Neotropic Cormorant",Phalacrocorax brasilianus,1,162.5,0.006153846153846154
2016,"Neotropic Cormorant",Phalacrocorax brasilianus,0,NA,NA
2017,"Neotropic Cormorant",Phalacrocorax brasilianus,0,78.8,0
2018,"Neotropic Cormorant",Phalacrocorax brasilianus,0,175.75,0
2019,"Neotropic Cormorant",Phalacrocorax brasilianus,3,182,0.016483516483516484
1994,"Anhinga",Anhinga anhinga,0,184,0
1995,"Anhinga",Anhinga anhinga,0,190,0
1996,"Anhinga",Anhinga anhinga,1,310,0.0032258064516129032
1997,"Anhinga",Anhinga anhinga,0,218,0
1998,"Anhinga",Anhinga anhinga,0,145,0
1999,"Anhinga",Anhinga anhinga,0,147,0
2000,"Anhinga",Anhinga anhinga,2,164,0.012195121951219513
2001,"Anhinga",Anhinga anhinga,1,257,0.0038910505836575876
2002,"Anhinga",Anhinga anhinga,0,241,0
2003,"Anhinga",Anhinga anhinga,0,236,0
2004,"Anhinga",Anhinga anhinga,0,200,0
2005,"Anhinga",Anhinga anhinga,2,177,0.011299435028248588
2006,"Anhinga",Anhinga anhinga,1,236.5,0.004228329809725159
2007,"Anhinga",Anhinga anhinga,1,326,0.003067484662576687
2008,"Anhinga",Anhinga anhinga,0,251,0
2009,"Anhinga",Anhinga anhinga,3,252,0.011904761904761904
2010,"Anhinga",Anhinga anhinga,0,198,0
2011,"Anhinga",Anhinga anhinga,0,170,0
2012,"Anhinga",Anhinga anhinga,0,100.5,0
2013,"Anhinga",Anhinga anhinga,0,169.75,0
2014,"Anhinga",Anhinga anhinga,1,265.5,0.003766478342749529
2015,"Anhinga",Anhinga anhinga,0,162.5,0
2016,"Anhinga",Anhinga anhinga,2,NA,NA
2017,"Anhinga",Anhinga anhinga,1,78.8,0.012690355329949238
2018,"Anhinga",Anhinga anhinga,5,175.75,0.02844950213371266
2019,"Anhinga",Anhinga anhinga,5,182,0.027472527472527472
1994,"Fasciated Tiger-Heron",Tigrisoma fasciatum,1,184,0.005434782608695652
1995,"Fasciated Tiger-Heron",Tigrisoma fasciatum,0,190,0
1996,"Fasciated Tiger-Heron",Tigrisoma fasciatum,3,310,0.00967741935483871
1997,"Fasciated Tiger-Heron",Tigrisoma fasciatum,0,218,0
1998,"Fasciated Tiger-Heron",Tigrisoma fasciatum,0,145,0
1999,"Fasciated Tiger-Heron",Tigrisoma fasciatum,1,147,0.006802721088435374
2000,"Fasciated Tiger-Heron",Tigrisoma fasciatum,0,164,0
2001,"Fasciated Tiger-Heron",Tigrisoma fasciatum,1,257,0.0038910505836575876
2002,"Fasciated Tiger-Heron",Tigrisoma fasciatum,2,241,0.008298755186721992
2003,"Fasciated Tiger-Heron",Tigrisoma fasciatum,0,236,0
2004,"Fasciated Tiger-Heron",Tigrisoma fasciatum,1,200,0.005
2005,"Fasciated Tiger-Heron",Tigrisoma fasciatum,0,177,0
2006,"Fasciated Tiger-Heron",Tigrisoma fasciatum,0,236.5,0
2007,"Fasciated Tiger-Heron",Tigrisoma fasciatum,0,326,0
2008,"Fasciated Tiger-Heron",Tigrisoma fasciatum,0,251,0
2009,"Fasciated Tiger-Heron",Tigrisoma fasciatum,1,252,0.003968253968253968
2010,"Fasciated Tiger-Heron",Tigrisoma fasciatum,0,198,0
2011,"Fasciated Tiger-Heron",Tigrisoma fasciatum,0,170,0
2012,"Fasciated Tiger-Heron",Tigrisoma fasciatum,0,100.5,0
2013,"Fasciated Tiger-Heron",Tigrisoma fasciatum,0,169.75,0
2014,"Fasciated Tiger-Heron",Tigrisoma fasciatum,0,265.5,0
2015,"Fasciated Tiger-Heron",Tigrisoma fasciatum,1,162.5,0.006153846153846154
2016,"Fasciated Tiger-Heron",Tigrisoma fasciatum,1,NA,NA
2017,"Fasciated Tiger-Heron",Tigrisoma fasciatum,0,78.8,0
2018,"Fasciated Tiger-Heron",Tigrisoma fasciatum,1,175.75,0.005689900426742532
2019,"Fasciated Tiger-Heron",Tigrisoma fasciatum,2,182,0.01098901098901099
1994,"Bare-throated Tiger-Heron",Tigrisoma mexicanum,0,184,0
1995,"Bare-throated Tiger-Heron",Tigrisoma mexicanum,2,190,0.010526315789473684
1996,"Bare-throated Tiger-Heron",Tigrisoma mexicanum,0,310,0
1997,"Bare-throated Tiger-Heron",Tigrisoma mexicanum,1,218,0.0045871559633027525
1998,"Bare-throated Tiger-Heron",Tigrisoma mexicanum,3,145,0.020689655172413793
1999,"Bare-throated Tiger-Heron",Tigrisoma mexicanum,0,147,0
2000,"Bare-throated Tiger-Heron",Tigrisoma mexicanum,0,164,0
2001,"Bare-throated Tiger-Heron",Tigrisoma mexicanum,1,257,0.0038910505836575876
2002,"Bare-throated Tiger-Heron",Tigrisoma mexicanum,0,241,0
2003,"Bare-throated Tiger-Heron",Tigrisoma mexicanum,1,236,0.00423728813559322
2004,"Bare-throated Tiger-Heron",Tigrisoma mexicanum,1,200,0.005
2005,"Bare-throated Tiger-Heron",Tigrisoma mexicanum,0,177,0
2006,"Bare-throated Tiger-Heron",Tigrisoma mexicanum,0,236.5,0
2007,"Bare-throated Tiger-Heron",Tigrisoma mexicanum,0,326,0
2008,"Bare-throated Tiger-Heron",Tigrisoma mexicanum,1,251,0.00398406374501992
2009,"Bare-throated Tiger-Heron",Tigrisoma mexicanum,1,252,0.003968253968253968
2010,"Bare-throated Tiger-Heron",Tigrisoma mexicanum,0,198,0
2011,"Bare-throated Tiger-Heron",Tigrisoma mexicanum,1,170,0.0058823529411764705
2012,"Bare-throated Tiger-Heron",Tigrisoma mexicanum,0,100.5,0
2013,"Bare-throated Tiger-Heron",Tigrisoma mexicanum,0,169.75,0
2014,"Bare-throated Tiger-Heron",Tigrisoma mexicanum,1,265.5,0.003766478342749529
2015,"Bare-throated Tiger-Heron",Tigrisoma mexicanum,0,162.5,0
2016,"Bare-throated Tiger-Heron",Tigrisoma mexicanum,0,NA,NA
2017,"Bare-throated Tiger-Heron",Tigrisoma mexicanum,0,78.8,0
2018,"Bare-throated Tiger-Heron",Tigrisoma mexicanum,0,175.75,0
2019,"Bare-throated Tiger-Heron",Tigrisoma mexicanum,0,182,0
1994,"Great Blue Heron",Ardea herodias,1,184,0.005434782608695652
1995,"Great Blue Heron",Ardea herodias,3,190,0.015789473684210527
1996,"Great Blue Heron",Ardea herodias,2,310,0.0064516129032258064
1997,"Great Blue Heron",Ardea herodias,0,218,0
1998,"Great Blue Heron",Ardea herodias,0,145,0
1999,"Great Blue Heron",Ardea herodias,1,147,0.006802721088435374
2000,"Great Blue Heron",Ardea herodias,2,164,0.012195121951219513
2001,"Great Blue Heron",Ardea herodias,2,257,0.007782101167315175
2002,"Great Blue Heron",Ardea herodias,1,241,0.004149377593360996
2003,"Great Blue Heron",Ardea herodias,2,236,0.00847457627118644
2004,"Great Blue Heron",Ardea herodias,0,200,0
2005,"Great Blue Heron",Ardea herodias,0,177,0
2006,"Great Blue Heron",Ardea herodias,0,236.5,0
2007,"Great Blue Heron",Ardea herodias,0,326,0
2008,"Great Blue Heron",Ardea herodias,0,251,0
2009,"Great Blue Heron",Ardea herodias,0,252,0
2010,"Great Blue Heron",Ardea herodias,0,198,0
2011,"Great Blue Heron",Ardea herodias,0,170,0
2012,"Great Blue Heron",Ardea herodias,0,100.5,0
2013,"Great Blue Heron",Ardea herodias,0,169.75,0
2014,"Great Blue Heron",Ardea herodias,0,265.5,0
2015,"Great Blue Heron",Ardea herodias,1,162.5,0.006153846153846154
2016,"Great Blue Heron",Ardea herodias,3,NA,NA
2017,"Great Blue Heron",Ardea herodias,0,78.8,0
2018,"Great Blue Heron",Ardea herodias,1,175.75,0.005689900426742532
2019,"Great Blue Heron",Ardea herodias,3,182,0.016483516483516484
1994,"Great Blue Heron (White form)",Ardea herodias occidentalis,0,184,0
1995,"Great Blue Heron (White form)",Ardea herodias occidentalis,0,190,0
1996,"Great Blue Heron (White form)",Ardea herodias occidentalis,0,310,0
1997,"Great Blue Heron (White form)",Ardea herodias occidentalis,0,218,0
1998,"Great Blue Heron (White form)",Ardea herodias occidentalis,0,145,0
1999,"Great Blue Heron (White form)",Ardea herodias occidentalis,0,147,0
2000,"Great Blue Heron (White form)",Ardea herodias occidentalis,0,164,0
2001,"Great Blue Heron (White form)",Ardea herodias occidentalis,0,257,0
2002,"Great Blue Heron (White form)",Ardea herodias occidentalis,0,241,0
2003,"Great Blue Heron (White form)",Ardea herodias occidentalis,0,236,0
2004,"Great Blue Heron (White form)",Ardea herodias occidentalis,3,200,0.015
2005,"Great Blue Heron (White form)",Ardea herodias occidentalis,0,177,0
2006,"Great Blue Heron (White form)",Ardea herodias occidentalis,2,236.5,0.008456659619450317
2007,"Great Blue Heron (White form)",Ardea herodias occidentalis,1,326,0.003067484662576687
2008,"Great Blue Heron (White form)",Ardea herodias occidentalis,2,251,0.00796812749003984
2009,"Great Blue Heron (White form)",Ardea herodias occidentalis,0,252,0
2010,"Great Blue Heron (White form)",Ardea herodias occidentalis,1,198,0.005050505050505051
2011,"Great Blue Heron (White form)",Ardea herodias occidentalis,1,170,0.0058823529411764705
2012,"Great Blue Heron (White form)",Ardea herodias occidentalis,0,100.5,0
2013,"Great Blue Heron (White form)",Ardea herodias occidentalis,0,169.75,0
2014,"Great Blue Heron (White form)",Ardea herodias occidentalis,1,265.5,0.003766478342749529
2015,"Great Blue Heron (White form)",Ardea herodias occidentalis,0,162.5,0
2016,"Great Blue Heron (White form)",Ardea herodias occidentalis,0,NA,NA
2017,"Great Blue Heron (White form)",Ardea herodias occidentalis,0,78.8,0
2018,"Great Blue Heron (White form)",Ardea herodias occidentalis,0,175.75,0
2019,"Great Blue Heron (White form)",Ardea herodias occidentalis,0,182,0
1994,"Great Egret",Ardea alba,1,184,0.005434782608695652
1995,"Great Egret",Ardea alba,4,190,0.021052631578947368
1996,"Great Egret",Ardea alba,1,310,0.0032258064516129032
1997,"Great Egret",Ardea alba,1,218,0.0045871559633027525
1998,"Great Egret",Ardea alba,0,145,0
1999,"Great Egret",Ardea alba,0,147,0
2000,"Great Egret",Ardea alba,1,164,0.006097560975609756
2001,"Great Egret",Ardea alba,1,257,0.0038910505836575876
2002,"Great Egret",Ardea alba,7,241,0.029045643153526972
2003,"Great Egret",Ardea alba,1,236,0.00423728813559322
2004,"Great Egret",Ardea alba,4,200,0.02
2005,"Great Egret",Ardea alba,2,177,0.011299435028248588
2006,"Great Egret",Ardea alba,2,236.5,0.008456659619450317
2007,"Great Egret",Ardea alba,0,326,0
2008,"Great Egret",Ardea alba,3,251,0.01195219123505976
2009,"Great Egret",Ardea alba,0,252,0
2010,"Great Egret",Ardea alba,0,198,0
2011,"Great Egret",Ardea alba,1,170,0.0058823529411764705
2012,"Great Egret",Ardea alba,0,100.5,0
2013,"Great Egret",Ardea alba,0,169.75,0
2014,"Great Egret",Ardea alba,2,265.5,0.007532956685499058
2015,"Great Egret",Ardea alba,1,162.5,0.006153846153846154
2016,"Great Egret",Ardea alba,2,NA,NA
2017,"Great Egret",Ardea alba,1,78.8,0.012690355329949238
2018,"Great Egret",Ardea alba,5,175.75,0.02844950213371266
2019,"Great Egret",Ardea alba,4,182,0.02197802197802198
1994,"Snowy Egret",Egretta thula,1,184,0.005434782608695652
1995,"Snowy Egret",Egretta thula,0,190,0
1996,"Snowy Egret",Egretta thula,0,310,0
1997,"Snowy Egret",Egretta thula,1,218,0.0045871559633027525
1998,"Snowy Egret",Egretta thula,0,145,0
1999,"Snowy Egret",Egretta thula,0,147,0
2000,"Snowy Egret",Egretta thula,0,164,0
2001,"Snowy Egret",Egretta thula,0,257,0
2002,"Snowy Egret",Egretta thula,0,241,0
2003,"Snowy Egret",Egretta thula,0,236,0
2004,"Snowy Egret",Egretta thula,2,200,0.01
2005,"Snowy Egret",Egretta thula,0,177,0
2006,"Snowy Egret",Egretta thula,0,236.5,0
2007,"Snowy Egret",Egretta thula,0,326,0
2008,"Snowy Egret",Egretta thula,0,251,0
2009,"Snowy Egret",Egretta thula,3,252,0.011904761904761904
2010,"Snowy Egret",Egretta thula,0,198,0
2011,"Snowy Egret",Egretta thula,0,170,0
2012,"Snowy Egret",Egretta thula,0,100.5,0
2013,"Snowy Egret",Egretta thula,0,169.75,0
2014,"Snowy Egret",Egretta thula,0,265.5,0
2015,"Snowy Egret",Egretta thula,0,162.5,0
2016,"Snowy Egret",Egretta thula,1,NA,NA
2017,"Snowy Egret",Egretta thula,0,78.8,0
2018,"Snowy Egret",Egretta thula,0,175.75,0
2019,"Snowy Egret",Egretta thula,0,182,0
1994,"Little Blue Heron",Egretta caerulea,0,184,0
1995,"Little Blue Heron",Egretta caerulea,6,190,0.031578947368421054
1996,"Little Blue Heron",Egretta caerulea,4,310,0.012903225806451613
1997,"Little Blue Heron",Egretta caerulea,3,218,0.013761467889908258
1998,"Little Blue Heron",Egretta caerulea,3,145,0.020689655172413793
1999,"Little Blue Heron",Egretta caerulea,5,147,0.034013605442176874
2000,"Little Blue Heron",Egretta caerulea,2,164,0.012195121951219513
2001,"Little Blue Heron",Egretta caerulea,2,257,0.007782101167315175
2002,"Little Blue Heron",Egretta caerulea,1,241,0.004149377593360996
2003,"Little Blue Heron",Egretta caerulea,1,236,0.00423728813559322
2004,"Little Blue Heron",Egretta caerulea,0,200,0
2005,"Little Blue Heron",Egretta caerulea,5,177,0.02824858757062147
2006,"Little Blue Heron",Egretta caerulea,0,236.5,0
2007,"Little Blue Heron",Egretta caerulea,0,326,0
2008,"Little Blue Heron",Egretta caerulea,1,251,0.00398406374501992
2009,"Little Blue Heron",Egretta caerulea,1,252,0.003968253968253968
2010,"Little Blue Heron",Egretta caerulea,0,198,0
2011,"Little Blue Heron",Egretta caerulea,0,170,0
2012,"Little Blue Heron",Egretta caerulea,0,100.5,0
2013,"Little Blue Heron",Egretta caerulea,0,169.75,0
2014,"Little Blue Heron",Egretta caerulea,0,265.5,0
2015,"Little Blue Heron",Egretta caerulea,0,162.5,0
2016,"Little Blue Heron",Egretta caerulea,0,NA,NA
2017,"Little Blue Heron",Egretta caerulea,0,78.8,0
2018,"Little Blue Heron",Egretta caerulea,0,175.75,0
2019,"Little Blue Heron",Egretta caerulea,0,182,0
1994,"Cattle Egret",Bubulcus ibis,7,184,0.03804347826086957
1995,"Cattle Egret",Bubulcus ibis,42,190,0.22105263157894736
1996,"Cattle Egret",Bubulcus ibis,89,310,0.2870967741935484
1997,"Cattle Egret",Bubulcus ibis,15,218,0.06880733944954129
1998,"Cattle Egret",Bubulcus ibis,30,145,0.20689655172413793
1999,"Cattle Egret",Bubulcus ibis,16,147,0.10884353741496598
2000,"Cattle Egret",Bubulcus ibis,28,164,0.17073170731707318
2001,"Cattle Egret",Bubulcus ibis,41,257,0.15953307392996108
2002,"Cattle Egret",Bubulcus ibis,26,241,0.1078838174273859
2003,"Cattle Egret",Bubulcus ibis,13,236,0.05508474576271186
2004,"Cattle Egret",Bubulcus ibis,62,200,0.31
2005,"Cattle Egret",Bubulcus ibis,11,177,0.062146892655367235
2006,"Cattle Egret",Bubulcus ibis,30,236.5,0.12684989429175475
2007,"Cattle Egret",Bubulcus ibis,9,326,0.027607361963190184
